id_ligne,id_commande,id_produit,quantite,prix_unitaire
95684,7687,193,2,1726.31
95685,8944,335,4,458.01
95686,3379,156,4,297.89
95687,13584,117,5,215.32
95688,7783,68,2,1202.53
95689,11150,88,5,746.24
95690,4470,333,1,153.86
95691,19942,333,4,153.86
95692,5570,43,5,1935.1
95693,16533,413,1,236.29
95694,3781,267,1,370.74
95695,11221,359,1,124.65
95696,13018,230,2,460.72
95697,19366,238,3,748.03
95698,2022,251,5,300.08
95699,2794,183,5,425.23
95700,7720,385,5,1092.26
95701,1087,184,3,1174.87
95702,13654,407,1,952.26
95703,1417,322,5,788.9
95704,497,352,3,766.65
95705,19731,120,2,1809.9
95706,7355,256,1,53.81
95707,7282,71,2,1128.85
95708,7114,242,3,225.43
95709,19623,221,1,1692.76
95710,16056,199,5,102.98
95711,7853,341,2,573.25
95712,6189,297,3,337.45
95713,9680,172,5,1805.56
95714,5396,131,1,1064.92
95715,24,477,4,1235.72
95716,16777,149,3,1782.59
95717,19277,113,3,856.15
95718,8495,107,3,1677.89
95719,9219,330,1,1845.98
95720,15827,493,4,1535.76
95721,14589,125,1,1240.28
95722,10323,475,3,718.32
95723,9225,73,5,1264.26
95724,17902,130,4,1098.0
95725,15550,363,1,1829.15
95726,16820,41,3,1195.06
95727,19296,316,1,135.61
95728,9606,72,3,1783.82
95729,15743,354,1,911.29
95730,9648,298,3,718.66
95731,4419,123,3,1457.02
95732,3749,270,1,1604.58
95733,1489,262,4,591.97
95734,120,492,5,1532.63
95735,13497,116,5,1551.8
95736,10586,371,5,1594.23
95737,18783,284,2,934.15
95738,7404,358,4,241.9
95739,1484,327,4,331.64
95740,10792,13,5,518.16
95741,16814,402,2,445.8
95742,12859,498,1,1231.75
95743,15017,494,3,1529.77
95744,2801,151,2,835.37
95745,13026,99,4,1656.04
95746,10245,107,4,1677.89
95747,14909,351,5,929.74
95748,15230,70,5,87.09
95749,14790,361,4,640.3
95750,15227,190,5,674.84
95751,13602,166,1,327.17
95752,11936,243,4,1626.41
95753,19543,386,1,261.84
95754,7421,483,5,510.8
95755,12373,339,4,399.05
95756,4717,247,3,1746.34
95757,12477,384,3,448.2
95758,19568,138,2,741.22
95759,10073,373,5,905.43
95760,12082,148,1,209.8
95761,510,199,4,102.98
95762,9517,38,1,1494.01
95763,1852,174,3,1535.8
95764,3762,154,4,1393.58
95765,12039,72,2,1783.82
95766,17152,306,1,634.28
95767,4345,114,4,1906.09
95768,5259,86,4,507.7
95769,16443,431,5,246.0
95770,12507,25,2,128.85
95771,14571,56,2,1692.07
95772,17826,242,5,225.43
95773,9657,480,2,1909.64
95774,939,142,5,505.98
95775,4575,177,3,1609.63
95776,17917,486,1,394.05
95777,12085,478,5,677.19
95778,12994,473,1,1593.97
95779,18885,299,2,1059.48
95780,10483,442,2,81.27
95781,17999,54,3,1725.07
95782,19024,326,1,1762.86
95783,5060,6,1,1333.11
95784,1478,370,3,1527.36
95785,9889,81,4,1609.52
95786,18529,275,5,1539.99
95787,6333,148,2,209.8
95788,18701,361,1,640.3
95789,7960,261,4,1773.41
95790,6049,190,5,674.84
95791,6118,89,5,1664.5
95792,11600,117,1,215.32
95793,19967,72,5,1783.82
95794,18051,387,5,1296.06
95795,16962,164,4,644.6
95796,12768,428,3,1331.19
95797,15585,252,3,556.27
95798,7907,238,2,748.03
95799,16835,207,5,843.8
95800,19571,128,5,1410.07
95801,19883,103,4,1478.48
95802,8645,190,3,674.84
95803,12083,462,1,1828.6
95804,3352,326,2,1762.86
95805,17814,192,5,902.18
95806,15422,73,4,1264.26
95807,1841,208,5,844.61
95808,9125,293,4,524.15
95809,5771,415,5,1770.98
95810,6216,263,5,925.28
95811,18700,205,4,800.84
95812,4987,326,5,1762.86
95813,17739,139,5,925.04
95814,8193,491,1,874.26
95815,14831,20,1,1049.67
95816,17968,28,3,616.87
95817,9404,369,3,505.76
95818,611,456,5,1967.05
95819,12506,254,4,1702.95
95820,2502,295,2,1050.6
95821,4302,359,1,124.65
95822,13348,155,4,1656.43
95823,6362,364,5,599.6
95824,17927,84,4,1231.21
95825,8986,238,4,748.03
95826,6317,215,1,1098.19
95827,9686,15,1,807.58
95828,12715,176,1,1739.37
95829,13532,323,5,1875.42
95830,8795,51,4,1396.79
95831,2080,138,1,741.22
95832,2422,86,2,507.7
95833,13248,163,1,1069.42
95834,11222,121,3,1946.69
95835,9658,439,4,1216.5
95836,7687,71,2,1128.85
95837,9630,323,1,1875.42
95838,8985,122,5,1777.28
95839,17895,213,1,1576.62
95840,5132,252,5,556.27
95841,16828,479,3,176.0
95842,4450,7,2,1329.54
95843,10679,480,1,1909.64
95844,16690,219,3,167.34
95845,3757,152,5,1568.71
95846,16352,424,2,823.51
95847,3176,56,5,1692.07
95848,2961,236,3,110.35
95849,9016,399,3,1747.38
95850,4013,132,1,466.78
95851,6702,60,5,1929.54
95852,15001,216,4,930.9
95853,16210,157,5,1937.66
95854,8973,388,4,384.28
95855,16529,267,4,370.74
95856,16630,346,1,1874.22
95857,13094,257,4,1715.03
95858,14750,104,2,1311.83
95859,12115,326,3,1762.86
95860,12475,266,1,1917.66
95861,9234,160,1,770.2
95862,17318,233,4,1361.78
95863,10162,266,1,1917.66
95864,15168,330,5,1845.98
95865,12198,146,3,425.48
95866,15605,453,4,479.19
95867,14607,218,1,1323.46
95868,16162,146,2,425.48
95869,12986,396,4,356.22
95870,706,168,3,470.38
95871,9927,58,3,974.28
95872,3005,176,1,1739.37
95873,13624,256,5,53.81
95874,16906,106,1,1940.79
95875,2826,417,1,1822.04
95876,9853,332,2,1589.7
95877,6579,322,2,788.9
95878,11236,226,5,1997.7
95879,1638,64,2,1279.3
95880,11456,321,1,1825.77
95881,12525,302,1,1299.08
95882,7764,282,5,236.87
95883,1826,379,4,685.86
95884,2873,360,3,433.46
95885,16763,320,4,432.18
95886,7927,239,2,293.29
95887,12929,431,2,246.0
95888,9925,200,2,810.38
95889,17111,451,1,388.56
95890,7303,450,1,466.87
95891,12548,326,3,1762.86
95892,9104,90,3,1623.29
95893,2842,53,2,422.06
95894,6535,500,1,351.71
95895,13692,85,4,1888.96
95896,7038,437,2,1299.97
95897,16018,300,1,512.91
95898,7789,111,1,1518.75
95899,10002,54,1,1725.07
95900,16024,421,3,454.38
95901,9912,257,1,1715.03
95902,18346,483,1,510.8
95903,13859,141,2,1152.91
95904,15659,291,5,549.76
95905,12845,376,4,1630.28
95906,1644,313,4,69.29
95907,2757,31,4,1691.0
95908,12297,126,3,920.07
95909,7939,135,4,554.45
95910,18565,304,4,1219.54
95911,6213,286,1,712.25
95912,1849,429,3,968.04
95913,611,22,1,1147.96
95914,15131,77,4,478.42
95915,16182,82,5,454.06
95916,10538,208,5,844.61
95917,1864,494,3,1529.77
95918,10115,156,1,297.89
95919,12950,455,4,851.64
95920,15644,61,2,1726.6
95921,18974,492,3,1532.63
95922,13248,247,1,1746.34
95923,5315,137,4,1691.09
95924,16538,394,2,1061.14
95925,211,139,2,925.04
95926,4508,192,5,902.18
95927,3872,424,2,823.51
95928,3476,335,1,458.01
95929,12270,422,5,102.1
95930,7360,70,2,87.09
95931,1316,425,4,273.63
95932,7869,450,5,466.87
95933,4973,90,4,1623.29
95934,15868,232,1,1237.13
95935,8268,40,3,212.42
95936,5228,49,4,1465.53
95937,17447,264,5,429.49
95938,741,403,3,443.32
95939,9505,463,5,1046.5
95940,10977,490,3,786.55
95941,3280,347,5,1123.58
95942,1513,95,1,1797.82
95943,15111,104,3,1311.83
95944,19389,201,4,855.0
95945,19392,477,5,1235.72
95946,9282,36,1,743.14
95947,10640,130,3,1098.0
95948,908,439,2,1216.5
95949,15229,383,1,1169.06
95950,2916,401,5,1227.23
95951,11594,261,4,1773.41
95952,19949,41,3,1195.06
95953,16779,161,4,1712.02
95954,2664,135,4,554.45
95955,11342,402,3,445.8
95956,19187,132,4,466.78
95957,17852,474,5,1513.57
95958,1714,189,1,916.25
95959,2786,71,2,1128.85
95960,352,298,1,718.66
95961,949,143,1,1350.5
95962,13251,63,1,149.3
95963,5351,289,5,1440.93
95964,8853,245,4,597.47
95965,7367,432,1,1092.57
95966,6911,77,5,478.42
95967,619,146,3,425.48
95968,14115,49,3,1465.53
95969,14610,51,5,1396.79
95970,40,5,3,1275.3
95971,8379,375,2,645.87
95972,9913,120,4,1809.9
95973,19372,99,5,1656.04
95974,2818,404,3,174.74
95975,17391,22,1,1147.96
95976,2673,168,1,470.38
95977,3115,302,3,1299.08
95978,18845,271,2,531.95
95979,1257,465,4,91.37
95980,18696,13,1,518.16
95981,7920,269,3,985.93
95982,9818,231,5,80.96
95983,8479,316,5,135.61
95984,11565,309,4,1401.78
95985,6414,187,3,400.5
95986,17863,118,3,1964.79
95987,19813,34,4,259.88
95988,16995,362,3,1426.0
95989,19839,472,4,592.35
95990,13062,144,4,1442.98
95991,3589,419,4,1523.02
95992,4316,339,1,399.05
95993,15245,273,4,1063.37
95994,4276,312,4,830.61
95995,15069,316,4,135.61
95996,11434,154,4,1393.58
95997,3804,315,4,908.8
95998,2461,498,5,1231.75
95999,7695,238,3,748.03
96000,4363,162,1,770.69
96001,18369,160,1,770.2
96002,4663,40,4,212.42
96003,5328,19,2,750.14
96004,3588,205,3,800.84
96005,19804,312,2,830.61
96006,4370,306,5,634.28
96007,1736,17,4,632.17
96008,15392,63,4,149.3
96009,3524,203,3,444.99
96010,8842,209,5,574.86
96011,258,311,3,1624.18
96012,12955,375,4,645.87
96013,7600,109,1,568.73
96014,10471,200,4,810.38
96015,1630,500,1,351.71
96016,13252,214,1,1103.86
96017,5026,477,4,1235.72
96018,7521,138,3,741.22
96019,18685,15,5,807.58
96020,12109,180,4,1309.54
96021,11957,184,3,1174.87
96022,4861,106,4,1940.79
96023,13223,87,4,1998.56
96024,1260,409,3,1415.62
96025,7765,454,5,769.51
96026,3505,233,5,1361.78
96027,15404,320,1,432.18
96028,6329,198,1,164.88
96029,9043,407,5,952.26
96030,8380,163,4,1069.42
96031,12190,65,1,1704.8
96032,3705,386,2,261.84
96033,13443,285,5,1765.88
96034,13266,276,2,293.41
96035,5626,486,1,394.05
96036,5991,308,3,477.84
96037,7119,271,5,531.95
96038,11323,189,5,916.25
96039,1564,258,2,1696.47
96040,12368,147,2,241.08
96041,19837,426,2,1357.08
96042,8707,349,4,498.85
96043,15553,484,5,1463.73
96044,3935,33,5,199.24
96045,4818,295,3,1050.6
96046,12288,290,4,1813.52
96047,7195,228,1,1288.58
96048,2048,472,3,592.35
96049,11502,280,3,248.56
96050,13651,99,2,1656.04
96051,12097,381,2,1955.62
96052,11120,203,4,444.99
96053,8464,88,4,746.24
96054,26,135,2,554.45
96055,15920,294,5,298.98
96056,17057,68,3,1202.53
96057,8075,280,2,248.56
96058,2631,183,3,425.23
96059,6153,232,4,1237.13
96060,19155,266,1,1917.66
96061,16918,159,5,973.04
96062,11719,32,5,626.19
96063,12034,191,5,1008.37
96064,2469,223,3,364.76
96065,17234,28,3,616.87
96066,12378,11,1,1116.95
96067,18990,312,3,830.61
96068,4602,410,5,1245.4
96069,2621,240,2,916.93
96070,4432,430,4,382.65
96071,15103,15,4,807.58
96072,7047,300,3,512.91
96073,12351,371,3,1594.23
96074,17766,422,1,102.1
96075,16221,89,3,1664.5
96076,4221,325,3,1885.27
96077,19084,272,5,1919.67
96078,1536,54,3,1725.07
96079,7273,360,4,433.46
96080,5074,500,5,351.71
96081,17538,469,3,345.76
96082,16106,397,2,1096.08
96083,5400,436,4,471.52
96084,9299,248,4,1013.32
96085,19587,133,1,658.89
96086,502,285,1,1765.88
96087,5593,420,5,849.69
96088,13771,143,5,1350.5
96089,19042,224,4,186.37
96090,8682,42,4,1266.43
96091,1495,98,4,1574.22
96092,13223,218,3,1323.46
96093,13162,30,1,339.78
96094,14311,88,2,746.24
96095,4542,197,2,648.25
96096,7380,74,4,1410.15
96097,1826,211,4,644.0
96098,8346,193,3,1726.31
96099,18531,230,1,460.72
96100,3855,303,5,716.03
96101,13009,162,4,770.69
96102,7453,262,1,591.97
96103,7873,53,2,422.06
96104,6731,214,1,1103.86
96105,12898,197,5,648.25
96106,8768,45,4,1749.65
96107,3172,240,3,916.93
96108,10778,224,3,186.37
96109,16923,105,1,289.82
96110,17727,233,4,1361.78
96111,17397,37,4,1548.86
96112,8549,496,4,551.72
96113,4983,220,2,1215.84
96114,8193,71,3,1128.85
96115,8649,109,1,568.73
96116,18810,269,1,985.93
96117,11661,48,3,947.32
96118,11537,134,1,95.67
96119,12371,62,5,442.61
96120,5161,453,3,479.19
96121,18104,99,5,1656.04
96122,2190,360,2,433.46
96123,9042,471,4,1491.55
96124,14852,379,4,685.86
96125,17470,491,5,874.26
96126,18731,204,5,511.16
96127,18207,95,4,1797.82
96128,8153,210,5,530.32
96129,13894,435,2,472.51
96130,15718,54,5,1725.07
96131,14873,500,2,351.71
96132,9193,303,4,716.03
96133,12755,336,2,1592.44
96134,15398,19,2,750.14
96135,19445,30,5,339.78
96136,3683,118,2,1964.79
96137,12447,221,4,1692.76
96138,15209,385,4,1092.26
96139,4632,174,5,1535.8
96140,5754,423,2,720.13
96141,15655,134,5,95.67
96142,5295,68,1,1202.53
96143,17797,8,5,1897.47
96144,3631,487,5,606.44
96145,3991,201,3,855.0
96146,12372,436,3,471.52
96147,11166,284,1,934.15
96148,13751,89,1,1664.5
96149,6404,142,2,505.98
96150,13460,198,5,164.88
96151,8776,496,3,551.72
96152,15447,242,4,225.43
96153,12170,99,2,1656.04
96154,7197,258,5,1696.47
96155,552,322,2,788.9
96156,8014,116,3,1551.8
96157,18516,73,4,1264.26
96158,5137,341,3,573.25
96159,1612,293,5,524.15
96160,17351,155,4,1656.43
96161,6643,257,5,1715.03
96162,18142,31,3,1691.0
96163,15144,40,2,212.42
96164,15321,197,5,648.25
96165,14714,2,4,778.44
96166,488,387,4,1296.06
96167,10805,110,5,1277.41
96168,2642,288,5,260.61
96169,9036,482,3,388.67
96170,2998,376,5,1630.28
96171,18371,49,5,1465.53
96172,8723,421,3,454.38
96173,2646,61,2,1726.6
96174,6574,401,5,1227.23
96175,11934,384,4,448.2
96176,17193,146,4,425.48
96177,1449,361,4,640.3
96178,19021,295,1,1050.6
96179,5630,486,2,394.05
96180,11402,290,1,1813.52
96181,19650,212,4,213.62
96182,600,479,1,176.0
96183,10711,178,2,805.11
96184,11939,249,4,1336.68
96185,16399,14,5,90.0
96186,847,140,3,933.64
96187,15083,302,5,1299.08
96188,16354,232,1,1237.13
96189,2195,272,4,1919.67
96190,11572,33,3,199.24
96191,3586,435,4,472.51
96192,8494,421,1,454.38
96193,9169,50,4,1635.61
96194,17753,258,5,1696.47
96195,16217,83,5,301.74
96196,18351,107,2,1677.89
96197,13664,208,3,844.61
96198,7127,453,5,479.19
96199,239,183,4,425.23
96200,12906,458,5,541.28
96201,2710,314,5,1131.65
96202,17181,138,5,741.22
96203,12062,352,1,766.65
96204,13643,111,4,1518.75
96205,7803,79,4,1772.19
96206,13293,393,3,186.46
96207,11557,229,1,529.56
96208,14489,90,1,1623.29
96209,17320,126,3,920.07
96210,5146,313,3,69.29
96211,3559,71,5,1128.85
96212,221,351,2,929.74
96213,12788,365,5,1894.34
96214,12000,21,4,1776.56
96215,19071,48,2,947.32
96216,4694,290,5,1813.52
96217,11793,202,4,782.25
96218,11428,426,4,1357.08
96219,19807,327,4,331.64
96220,8405,462,3,1828.6
96221,28,108,5,609.18
96222,12975,203,4,444.99
96223,1261,70,3,87.09
96224,16648,131,1,1064.92
96225,4417,311,3,1624.18
96226,16686,97,1,1608.02
96227,13433,212,1,213.62
96228,19932,134,3,95.67
96229,9216,114,3,1906.09
96230,4677,481,2,1879.64
96231,4690,51,4,1396.79
96232,18916,273,5,1063.37
96233,16258,94,1,1551.69
96234,7011,53,2,422.06
96235,16707,152,1,1568.71
96236,19377,202,4,782.25
96237,18220,148,1,209.8
96238,5722,473,2,1593.97
96239,14319,176,1,1739.37
96240,11878,325,5,1885.27
96241,16710,206,3,168.23
96242,5589,210,5,530.32
96243,9791,64,3,1279.3
96244,18287,352,2,766.65
96245,12624,210,1,530.32
96246,15733,61,1,1726.6
96247,19571,152,1,1568.71
96248,17736,131,4,1064.92
96249,985,239,2,293.29
96250,10628,285,4,1765.88
96251,4551,380,5,1581.45
96252,19215,62,2,442.61
96253,2519,398,2,808.54
96254,7976,84,4,1231.21
96255,11938,96,2,1355.5
96256,7750,152,2,1568.71
96257,5955,217,5,1924.17
96258,10936,275,4,1539.99
96259,4878,368,2,1460.5
96260,14758,344,5,822.0
96261,17317,88,3,746.24
96262,17779,8,4,1897.47
96263,9132,367,3,1737.66
96264,3121,312,5,830.61
96265,4397,130,5,1098.0
96266,7028,279,2,637.87
96267,7928,98,2,1574.22
96268,19590,230,3,460.72
96269,13570,110,3,1277.41
96270,4978,394,2,1061.14
96271,19865,443,5,707.38
96272,5268,292,2,1463.01
96273,12426,360,4,433.46
96274,13155,134,4,95.67
96275,19871,442,4,81.27
96276,18885,381,5,1955.62
96277,19105,368,3,1460.5
96278,8858,476,1,155.44
96279,16621,306,5,634.28
96280,16024,59,1,373.91
96281,11168,181,3,1165.39
96282,14983,114,4,1906.09
96283,11011,208,5,844.61
96284,15938,11,4,1116.95
96285,19679,114,1,1906.09
96286,13740,86,3,507.7
96287,17967,241,3,1528.92
96288,10807,20,4,1049.67
96289,6979,254,1,1702.95
96290,6860,275,5,1539.99
96291,7932,454,3,769.51
96292,2037,182,4,1308.06
96293,8455,342,4,1316.99
96294,15996,478,2,677.19
96295,5879,281,1,151.8
96296,3044,284,3,934.15
96297,5710,424,3,823.51
96298,407,345,2,1782.98
96299,14515,239,1,293.29
96300,14913,495,4,1097.54
96301,11985,450,3,466.87
96302,4683,47,1,277.52
96303,8807,248,5,1013.32
96304,10308,247,1,1746.34
96305,3107,35,5,234.24
96306,18639,325,2,1885.27
96307,13256,287,2,1058.57
96308,1075,431,2,246.0
96309,5406,331,5,418.75
96310,4483,260,1,1016.37
96311,2897,100,4,255.55
96312,19905,258,4,1696.47
96313,14677,129,3,1767.9
96314,10652,327,2,331.64
96315,4818,42,2,1266.43
96316,6715,214,2,1103.86
96317,15086,89,2,1664.5
96318,13337,221,2,1692.76
96319,1528,173,2,1677.2
96320,19486,306,3,634.28
96321,3306,252,3,556.27
96322,5902,259,5,287.35
96323,6185,52,2,220.89
96324,13165,186,1,1798.89
96325,7467,123,1,1457.02
96326,16351,15,1,807.58
96327,16985,237,1,738.34
96328,19827,230,1,460.72
96329,13759,362,3,1426.0
96330,12364,336,5,1592.44
96331,18636,91,2,272.24
96332,12915,207,2,843.8
96333,15537,235,4,1099.36
96334,10945,328,4,423.78
96335,13006,484,3,1463.73
96336,10447,58,3,974.28
96337,657,398,5,808.54
96338,15994,28,1,616.87
96339,1102,47,3,277.52
96340,10031,370,1,1527.36
96341,15757,277,5,785.92
96342,9121,132,4,466.78
96343,7929,241,1,1528.92
96344,16426,169,4,288.54
96345,17876,44,2,410.92
96346,9420,464,4,1195.56
96347,3544,298,2,718.66
96348,2505,19,3,750.14
96349,13132,481,1,1879.64
96350,9810,481,5,1879.64
96351,9834,480,2,1909.64
96352,19790,303,3,716.03
96353,16229,491,3,874.26
96354,4192,289,4,1440.93
96355,7709,250,1,1152.02
96356,5965,462,2,1828.6
96357,452,52,5,220.89
96358,9314,327,1,331.64
96359,12375,20,2,1049.67
96360,19540,378,4,1537.54
96361,15511,437,4,1299.97
96362,9055,267,3,370.74
96363,11018,223,1,364.76
96364,3909,392,3,451.49
96365,11118,113,1,856.15
96366,10966,295,5,1050.6
96367,3997,153,5,1022.71
96368,4300,457,3,1592.96
96369,10383,112,4,1585.07
96370,9560,129,3,1767.9
96371,14219,182,1,1308.06
96372,15535,193,4,1726.31
96373,11835,152,2,1568.71
96374,3345,436,4,471.52
96375,10491,253,5,1767.96
96376,5368,59,5,373.91
96377,14063,442,3,81.27
96378,18272,123,5,1457.02
96379,8076,381,4,1955.62
96380,13634,82,4,454.06
96381,1894,285,4,1765.88
96382,1506,131,5,1064.92
96383,8129,135,2,554.45
96384,4507,120,5,1809.9
96385,125,423,1,720.13
96386,9232,406,4,1825.09
96387,18920,83,5,301.74
96388,15584,148,2,209.8
96389,13349,462,3,1828.6
96390,12178,175,2,1535.27
96391,12059,113,3,856.15
96392,4935,322,4,788.9
96393,7628,280,1,248.56
96394,6960,380,4,1581.45
96395,9141,19,4,750.14
96396,19848,397,1,1096.08
96397,8583,121,2,1946.69
96398,15917,213,2,1576.62
96399,19248,314,4,1131.65
96400,13052,162,4,770.69
96401,7923,217,4,1924.17
96402,377,476,2,155.44
96403,1568,226,4,1997.7
96404,13536,1,2,100.63
96405,5142,409,2,1415.62
96406,11002,60,3,1929.54
96407,7132,273,3,1063.37
96408,2112,305,3,1153.89
96409,4575,496,3,551.72
96410,3949,175,5,1535.27
96411,10299,204,3,511.16
96412,13791,327,4,331.64
96413,14633,91,1,272.24
96414,12483,432,2,1092.57
96415,15448,248,5,1013.32
96416,14415,216,5,930.9
96417,17710,27,1,1078.19
96418,16761,355,5,750.23
96419,16667,2,4,778.44
96420,10935,360,3,433.46
96421,10544,69,3,502.22
96422,13611,422,2,102.1
96423,18749,184,1,1174.87
96424,19603,366,5,970.41
96425,16862,462,4,1828.6
96426,2815,107,5,1677.89
96427,3529,232,3,1237.13
96428,5063,167,1,144.87
96429,8951,148,4,209.8
96430,2253,142,5,505.98
96431,16250,351,3,929.74
96432,13388,325,2,1885.27
96433,14608,443,4,707.38
96434,5811,460,3,697.49
96435,11555,237,3,738.34
96436,11937,404,5,174.74
96437,15369,277,3,785.92
96438,15812,394,1,1061.14
96439,18572,53,3,422.06
96440,5702,61,1,1726.6
96441,9245,206,3,168.23
96442,7390,446,1,1049.38
96443,5193,419,3,1523.02
96444,808,449,4,1880.9
96445,13916,23,3,1525.16
96446,2292,68,3,1202.53
96447,18619,264,2,429.49
96448,6470,146,4,425.48
96449,19333,392,5,451.49
96450,18852,272,2,1919.67
96451,657,13,3,518.16
96452,12070,421,5,454.38
96453,7815,298,2,718.66
96454,2353,394,4,1061.14
96455,10931,38,2,1494.01
96456,19727,265,3,1624.96
96457,8219,37,5,1548.86
96458,17651,443,3,707.38
96459,1409,224,2,186.37
96460,419,44,3,410.92
96461,14737,129,5,1767.9
96462,19601,61,1,1726.6
96463,12957,444,2,480.11
96464,16994,297,3,337.45
96465,6565,248,4,1013.32
96466,11580,79,2,1772.19
96467,17703,394,2,1061.14
96468,6487,203,5,444.99
96469,6087,259,1,287.35
96470,15063,189,5,916.25
96471,5364,499,2,316.48
96472,13454,9,5,462.17
96473,14972,414,2,1776.81
96474,15316,451,2,388.56
96475,13783,243,1,1626.41
96476,1934,425,3,273.63
96477,14129,91,1,272.24
96478,949,467,1,1258.54
96479,3222,263,4,925.28
96480,10850,179,2,1104.94
96481,15481,329,4,670.01
96482,9719,414,3,1776.81
96483,13166,206,5,168.23
96484,6270,429,5,968.04
96485,3096,260,1,1016.37
96486,13940,306,1,634.28
96487,13766,87,3,1998.56
96488,10981,351,2,929.74
96489,11909,84,2,1231.21
96490,18859,492,3,1532.63
96491,8554,454,2,769.51
96492,2807,2,5,778.44
96493,19415,49,1,1465.53
96494,122,411,2,535.81
96495,13178,238,1,748.03
96496,9459,62,2,442.61
96497,6026,44,3,410.92
96498,1536,60,5,1929.54
96499,5283,310,2,465.62
96500,2464,160,4,770.2
96501,1876,266,1,1917.66
96502,6522,122,1,1777.28
96503,4493,413,2,236.29
96504,2084,69,4,502.22
96505,17624,271,2,531.95
96506,11226,4,2,1669.86
96507,19108,383,3,1169.06
96508,16165,66,1,1475.6
96509,11995,417,4,1822.04
96510,5825,271,3,531.95
96511,9291,421,2,454.38
96512,6469,234,1,1795.77
96513,16717,179,1,1104.94
96514,18060,204,3,511.16
96515,2213,139,3,925.04
96516,17964,203,1,444.99
96517,10243,194,5,551.5
96518,8669,304,3,1219.54
96519,9730,455,4,851.64
96520,9235,328,2,423.78
96521,5331,435,4,472.51
96522,13339,481,4,1879.64
96523,8400,90,5,1623.29
96524,3377,302,1,1299.08
96525,18590,317,5,435.76
96526,15283,363,1,1829.15
96527,3625,19,1,750.14
96528,10340,299,4,1059.48
96529,5436,464,4,1195.56
96530,18093,282,4,236.87
96531,7194,52,3,220.89
96532,11735,410,4,1245.4
96533,12708,37,1,1548.86
96534,18562,205,2,800.84
96535,14436,33,3,199.24
96536,15731,156,5,297.89
96537,3215,203,2,444.99
96538,11356,255,2,1248.19
96539,6821,255,2,1248.19
96540,11598,475,4,718.32
96541,17980,207,3,843.8
96542,16139,480,2,1909.64
96543,6897,295,4,1050.6
96544,19736,83,4,301.74
96545,2576,281,5,151.8
96546,5972,343,2,1795.03
